                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                0.75077,                0.60016,                  1.103,                0.84891,                 0.7688,                0.82273,                0.57296,                 1.0952,                0.85613,                  1.372,                0.00604,                0.00604,                0.00604
                     82,                 0.7408,                0.58996,                 1.0962,                0.86314,                0.79151,                0.81915,                0.58607,                 1.0861,                0.85884,                 1.3753,              0.0059905,              0.0059905,              0.0059905
                     83,                0.75985,                0.57298,                 1.0965,                0.86891,                0.77622,                0.81981,                0.58745,                  1.076,                0.83632,                  1.387,               0.005941,               0.005941,               0.005941
                     84,                0.74894,                0.60959,                 1.1071,                0.83348,                0.79445,                0.81764,                0.57588,                 1.1112,                0.84952,                 1.4106,              0.0058915,              0.0058915,              0.0058915
                     85,                0.77872,                0.60255,                 1.1037,                0.89139,                0.75376,                0.83602,                0.59657,                 1.0747,                0.86171,                   1.37,               0.005842,               0.005842,               0.005842
                     86,                0.75194,                 0.5801,                 1.1025,                0.81668,                0.74854,                0.80195,                0.57634,                 1.0972,                0.93212,                 1.3967,              0.0057925,              0.0057925,              0.0057925
                     87,                0.74554,                0.55608,                 1.0772,                0.82306,                0.79798,                0.82175,                0.58429,                 1.0927,                0.88825,                 1.3726,               0.005743,               0.005743,               0.005743
                     88,                  0.738,                0.66513,                 1.0864,                0.81838,                0.79131,                0.82347,                0.58267,                 1.1075,                0.86685,                 1.3955,              0.0056935,              0.0056935,              0.0056935
                     89,                0.75137,                0.57782,                  1.088,                0.83956,                0.77784,                 0.8228,                0.58614,                 1.1016,                0.91169,                 1.3863,               0.005644,               0.005644,               0.005644
                     90,                0.71171,                0.55992,                 1.0778,                0.82235,                0.77882,                 0.8301,                0.58937,                 1.0898,                0.87646,                  1.397,              0.0055945,              0.0055945,              0.0055945
                     91,                0.71786,                0.56711,                 1.0765,                0.81366,                0.79838,                0.83944,                0.59244,                 1.0814,                0.81794,                 1.3979,               0.005545,               0.005545,               0.005545
                     92,                0.73469,                0.56141,                  1.087,                0.86553,                0.76354,                 0.8273,                0.59068,                 1.0807,                0.84459,                 1.3951,              0.0054955,              0.0054955,              0.0054955
                     93,                0.71678,                0.54787,                 1.0777,                0.80154,                0.81317,                0.82934,                0.58552,                 1.0916,                 0.8229,                 1.3861,               0.005446,               0.005446,               0.005446
                     94,                0.71145,                 0.5573,                 1.0685,                0.80477,                 0.7901,                0.81238,                0.57013,                  1.124,                0.86621,                 1.4335,              0.0053965,              0.0053965,              0.0053965
                     95,                0.72849,                0.54367,                 1.0821,                0.83419,                0.78081,                0.82084,                0.56667,                 1.1169,                0.86932,                 1.4124,               0.005347,               0.005347,               0.005347
                     96,                0.73268,                0.58908,                 1.0932,                 0.8444,                0.76998,                0.82389,                0.57285,                 1.1059,                0.84438,                 1.4215,              0.0052975,              0.0052975,              0.0052975
                     97,                0.72428,                 0.5578,                 1.0773,                 0.8672,                  0.765,                0.83962,                0.58687,                 1.1126,                0.86664,                 1.4142,               0.005248,               0.005248,               0.005248
                     98,                0.70932,                0.52106,                 1.0783,                0.83333,                0.77176,                0.82063,                0.57872,                 1.0947,                0.85137,                 1.4031,              0.0051985,              0.0051985,              0.0051985
                     99,                  0.711,                0.56582,                 1.0937,                0.82068,                0.79256,                 0.8171,                0.56839,                 1.1399,                 0.8664,                 1.4506,               0.005149,               0.005149,               0.005149
                    100,                 0.7003,                0.53169,                 1.0594,                0.83702,                 0.7622,                0.82424,                0.59006,                 1.1102,                0.85522,                 1.4232,              0.0050995,              0.0050995,              0.0050995
                    101,                 0.6919,                0.52594,                 1.0696,                0.85573,                 0.7793,                 0.8289,                0.57696,                 1.1127,                0.83536,                 1.4454,                0.00505,                0.00505,                0.00505
                    102,                 0.6936,                0.51219,                 1.0656,                0.85461,                0.77744,                0.81496,                0.57715,                 1.1087,                0.84275,                 1.4393,              0.0050005,              0.0050005,              0.0050005
                    103,                0.69544,                0.50276,                 1.0634,                0.84911,                 0.7649,                0.81322,                0.56522,                 1.1302,                0.87905,                 1.4475,               0.004951,               0.004951,               0.004951
                    104,                0.69998,                0.51351,                 1.0632,                0.81906,                 0.7848,                0.81118,                0.57963,                 1.1174,                0.90135,                 1.4401,              0.0049015,              0.0049015,              0.0049015
                    105,                0.69601,                0.51741,                  1.058,                0.84028,                0.78027,                0.81958,                 0.5888,                 1.1094,                0.85391,                 1.4456,               0.004852,               0.004852,               0.004852
                    106,                0.66925,                0.48759,                 1.0497,                0.83963,                0.77846,                0.82081,                0.58851,                 1.1215,                0.88566,                 1.4484,              0.0048025,              0.0048025,              0.0048025
                    107,                0.67833,                0.52341,                 1.0567,                0.82844,                0.79309,                0.81633,                 0.5792,                 1.1277,                0.88825,                 1.4511,               0.004753,               0.004753,               0.004753
                    108,                0.68587,                0.51706,                 1.0561,                0.83134,                0.78652,                0.82208,                0.58389,                 1.1068,                0.87985,                 1.4478,              0.0047035,              0.0047035,              0.0047035
                    109,                0.67294,                 0.4967,                 1.0468,                0.82303,                0.80806,                0.82864,                0.58318,                 1.1348,                0.86229,                 1.4495,               0.004654,               0.004654,               0.004654
                    110,                0.66135,                 0.4895,                 1.0468,                0.85166,                 0.8007,                0.82924,                0.58657,                 1.0882,                0.83083,                 1.4084,              0.0046045,              0.0046045,              0.0046045
                    111,                0.65586,                0.48711,                 1.0509,                0.85835,                0.78997,                0.82708,                 0.5881,                 1.0739,                0.82167,                 1.3987,               0.004555,               0.004555,               0.004555
                    112,                0.67789,                0.49432,                 1.0563,                0.85274,                0.78532,                0.82776,                0.58817,                 1.1114,                0.89388,                  1.428,              0.0045055,              0.0045055,              0.0045055
                    113,                0.67473,                0.49781,                 1.0545,                0.85734,                0.76785,                0.82194,                0.59072,                 1.0876,                0.84435,                 1.4133,               0.004456,               0.004456,               0.004456
                    114,                0.64412,                0.49387,                 1.0315,                0.85117,                0.78189,                0.82233,                0.59103,                 1.0907,                0.85914,                  1.424,              0.0044065,              0.0044065,              0.0044065
                    115,                0.63493,                0.54767,                 1.0168,                0.82309,                 0.7951,                0.82588,                0.59351,                  1.124,                0.89601,                 1.4357,               0.004357,               0.004357,               0.004357
                    116,                0.65254,                0.48405,                  1.042,                0.83662,                0.77183,                0.80601,                0.56432,                 1.1243,                0.87531,                 1.4444,              0.0043075,              0.0043075,              0.0043075
                    117,                0.65172,                0.48128,                 1.0424,                0.85217,                0.76358,                0.80777,                0.57114,                 1.1027,                0.91807,                 1.4267,               0.004258,               0.004258,               0.004258
                    118,                0.64233,                0.49216,                 1.0422,                0.82996,                0.79836,                 0.8156,                0.58705,                 1.0887,                0.87092,                 1.4119,              0.0042085,              0.0042085,              0.0042085
                    119,                0.64771,                 0.4821,                  1.038,                0.83859,                0.77679,                0.81872,                0.58693,                 1.1017,                0.87558,                 1.4254,               0.004159,               0.004159,               0.004159
                    120,                0.62578,                 0.4662,                 1.0238,                0.83142,                0.78409,                0.82754,                0.59663,                 1.0783,                0.83614,                  1.404,              0.0041095,              0.0041095,              0.0041095
                    121,                0.62688,                0.47819,                 1.0221,                0.83218,                0.78324,                0.80875,                0.58067,                 1.1086,                0.87591,                 1.4372,                0.00406,                0.00406,                0.00406
                    122,                  0.628,                0.47223,                 1.0223,                 0.8253,                0.79064,                0.82187,                0.59328,                  1.106,                0.87381,                 1.4493,              0.0040105,              0.0040105,              0.0040105
                    123,                 0.6285,                0.46702,                 1.0229,                0.85739,                0.78049,                0.82425,                0.59332,                 1.1189,                0.85681,                 1.4461,               0.003961,               0.003961,               0.003961
                    124,                0.62246,                0.46693,                 1.0302,                0.81629,                0.80593,                0.82042,                0.59507,                 1.0915,                0.89225,                 1.4238,              0.0039115,              0.0039115,              0.0039115
                    125,                 0.6264,                0.46389,                 1.0399,                0.84128,                0.77039,                 0.8124,                0.58508,                 1.1086,                 0.9229,                 1.4406,               0.003862,               0.003862,               0.003862
                    126,                0.63492,                0.52995,                 1.0234,                 0.8442,                0.79992,                0.82489,                0.59405,                 1.0973,                0.86024,                 1.4407,              0.0038125,              0.0038125,              0.0038125
                    127,                0.62668,                0.45577,                 1.0268,                0.85943,                0.76079,                0.82014,                0.59585,                 1.1024,                 0.9035,                 1.4477,               0.003763,               0.003763,               0.003763
                    128,                0.62891,                0.45154,                 1.0179,                0.86093,                0.74802,                0.80535,                0.58206,                 1.1055,                0.90856,                 1.4406,              0.0037135,              0.0037135,              0.0037135
                    129,                0.61117,                0.48915,                 1.0221,                0.84146,                0.75583,                0.79915,                 0.5765,                 1.1078,                0.90359,                  1.443,               0.003664,               0.003664,               0.003664
                    130,                0.59899,                0.44076,                 1.0102,                0.83995,                0.80208,                0.82047,                0.57983,                 1.1047,                0.84603,                 1.4564,              0.0036145,              0.0036145,              0.0036145
                    131,                0.59041,                0.43016,                 1.0069,                0.87817,                0.75133,                 0.8182,                0.58593,                 1.1112,                0.86604,                  1.468,               0.003565,               0.003565,               0.003565
                    132,                0.59068,                0.43617,                 1.0132,                0.85409,                0.76499,                0.82945,                0.59852,                  1.081,                0.86227,                 1.4205,              0.0035155,              0.0035155,              0.0035155
                    133,                0.58439,                0.43012,                  1.001,                0.82559,                0.78127,                0.82369,                0.59592,                 1.1078,                0.83879,                 1.4447,               0.003466,               0.003466,               0.003466
                    134,                0.58706,                0.43822,                 1.0177,                 0.8486,                0.79947,                0.82766,                0.59147,                 1.0882,                0.85274,                 1.4273,              0.0034165,              0.0034165,              0.0034165
                    135,                0.59693,                0.43642,                 1.0093,                 0.8698,                0.77901,                0.83198,                0.60242,                 1.0935,                0.86482,                 1.4276,               0.003367,               0.003367,               0.003367
                    136,                0.59811,                 0.4308,                 1.0201,                0.84728,                0.78952,                0.82582,                0.60322,                 1.0831,                0.84206,                 1.4408,              0.0033175,              0.0033175,              0.0033175
                    137,                0.59408,                0.43625,                 1.0175,                0.81917,                0.80947,                0.82577,                0.59472,                 1.1023,                0.82323,                 1.4548,               0.003268,               0.003268,               0.003268
                    138,                 0.5871,                0.43405,                 1.0241,                0.81439,                0.80364,                0.82681,                0.59333,                 1.1206,                0.87755,                 1.4597,              0.0032185,              0.0032185,              0.0032185
                    139,                0.59108,                0.42314,                 1.0033,                0.86951,                0.77115,                 0.8284,                0.59796,                  1.097,                0.86661,                 1.4333,               0.003169,               0.003169,               0.003169
                    140,                0.58966,                0.41983,                 1.0108,                0.85621,                0.78783,                0.82323,                0.59411,                 1.1119,                0.86518,                 1.4631,              0.0031195,              0.0031195,              0.0031195
                    141,                  0.597,                0.43893,                 1.0269,                 0.8486,                0.78544,                0.83782,                0.60888,                 1.0892,                0.84316,                 1.4403,                0.00307,                0.00307,                0.00307
                    142,                0.55322,                0.40539,                0.99611,                 0.8548,                0.78722,                0.83397,                0.59713,                 1.0996,                0.83942,                 1.4376,              0.0030205,              0.0030205,              0.0030205
                    143,                0.56885,                0.41791,                 1.0001,                 0.8377,                0.79192,                0.83958,                 0.6004,                 1.1075,                0.86084,                 1.4489,               0.002971,               0.002971,               0.002971
                    144,                 0.5979,                0.44137,                 1.0037,                 0.8704,                 0.7839,                0.84558,                0.61511,                 1.0908,                0.82767,                 1.4346,              0.0029215,              0.0029215,              0.0029215
                    145,                0.56388,                0.41345,                 1.0005,                0.86305,                0.77576,                 0.8384,                0.60012,                 1.1141,                0.83189,                 1.4547,               0.002872,               0.002872,               0.002872
                    146,                0.55915,                0.41128,                0.99341,                0.87838,                0.77763,                0.83375,                0.60412,                 1.0852,                0.85742,                 1.4196,              0.0028225,              0.0028225,              0.0028225
                    147,                0.54259,                0.39222,                0.98745,                0.86515,                0.78635,                0.83474,                0.60905,                  1.075,                0.82522,                 1.4115,               0.002773,               0.002773,               0.002773
                    148,                0.55684,                0.42428,                0.99854,                0.88156,                0.77758,                0.83188,                0.60244,                 1.0898,                0.84208,                 1.4296,              0.0027235,              0.0027235,              0.0027235
                    149,                 0.5447,                0.39818,                 0.9882,                0.85193,                0.81256,                0.83602,                 0.5999,                 1.0996,                0.85598,                 1.4496,               0.002674,               0.002674,               0.002674
                    150,                0.54907,                0.42125,                0.99033,                0.86973,                0.79429,                0.83348,                0.59451,                 1.1113,                0.85451,                 1.4723,              0.0026245,              0.0026245,              0.0026245
                    151,                 0.5374,                0.38805,                0.98236,                0.86117,                0.79293,                0.82375,                 0.5945,                 1.0931,                0.85592,                 1.4511,               0.002575,               0.002575,               0.002575
