                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.75768,                 0.4896,                  1.021,                0.87295,                0.81864,                0.86549,                0.64213,                 0.9811,                0.65842,                 1.2412,              4.951e-05,              4.951e-05,              4.951e-05
                    104,                0.73197,                0.47738,                 1.0111,                0.87749,                 0.8131,                0.86076,                 0.6406,                0.97015,                0.67643,                 1.2397,             4.9015e-05,             4.9015e-05,             4.9015e-05
                    105,                 0.7407,                0.48654,                 1.0133,                0.84649,                0.82025,                0.85986,                0.64267,                0.98014,                0.67212,                 1.2341,              4.852e-05,              4.852e-05,              4.852e-05
                    106,                0.73512,                0.47779,                 1.0119,                0.84592,                0.82564,                0.85835,                0.63179,                0.97466,                0.66184,                 1.2316,             4.8025e-05,             4.8025e-05,             4.8025e-05
                    107,                0.73302,                0.48034,                 1.0118,                0.88346,                0.82025,                0.86281,                0.65083,                0.96102,                0.65993,                 1.2265,              4.753e-05,              4.753e-05,              4.753e-05
                    108,                0.73564,                0.47507,                 1.0039,                0.88133,                0.81538,                0.86964,                0.64804,                0.96399,                0.66344,                 1.2318,             4.7035e-05,             4.7035e-05,             4.7035e-05
                    109,                0.72713,                 0.4693,                 1.0142,                0.88824,                0.80337,                0.85745,                0.64515,                0.96321,                0.68423,                 1.2364,              4.654e-05,              4.654e-05,              4.654e-05
                    110,                0.72095,                0.46517,                 1.0075,                0.88174,                0.81659,                0.86117,                0.64981,                0.95021,                0.65767,                 1.2262,             4.6045e-05,             4.6045e-05,             4.6045e-05
                    111,                0.72306,                0.46093,                 1.0044,                 0.8677,                0.82602,                0.86469,                0.64682,                0.97368,                0.66139,                 1.2457,              4.555e-05,              4.555e-05,              4.555e-05
                    112,                0.72589,                0.46504,                 1.0058,                0.85568,                0.81097,                0.85253,                0.63856,                0.97108,                 0.6677,                 1.2433,             4.5055e-05,             4.5055e-05,             4.5055e-05
                    113,                0.71752,                  0.464,                 1.0048,                0.85362,                0.80671,                 0.8488,                0.62846,                0.98319,                0.67404,                  1.261,              4.456e-05,              4.456e-05,              4.456e-05
                    114,                0.72355,                0.46754,                 1.0054,                0.87118,                0.81181,                0.86005,                0.64289,                0.97694,                0.65754,                 1.2562,             4.4065e-05,             4.4065e-05,             4.4065e-05
                    115,                0.72207,                0.46881,                 1.0083,                 0.8648,                0.81367,                0.85823,                0.64218,                0.98451,                0.65876,                  1.257,              4.357e-05,              4.357e-05,              4.357e-05
