                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                0.67844,                 0.4271,                0.97927,                0.88331,                 0.7852,                0.87174,                0.66203,                 1.0108,                0.72316,                 1.2712,             4.0105e-05,             4.0105e-05,             4.0105e-05
                    123,                0.67252,                0.42508,                0.97884,                0.86243,                0.82079,                0.87072,                0.66574,                 1.0078,                0.72879,                 1.2616,              3.961e-05,              3.961e-05,              3.961e-05
                    124,                0.67364,                0.43149,                0.98089,                0.88769,                0.78724,                0.87178,                0.65879,                 1.0132,                0.71875,                 1.2715,             3.9115e-05,             3.9115e-05,             3.9115e-05
                    125,                0.67148,                0.42829,                0.98599,                0.88798,                0.79716,                0.87221,                0.65849,                 1.0238,                 0.7242,                 1.2766,              3.862e-05,              3.862e-05,              3.862e-05
                    126,                0.66747,                0.41755,                0.97753,                0.87556,                0.81286,                0.86357,                0.65096,                 1.0253,                0.71557,                 1.2765,             3.8125e-05,             3.8125e-05,             3.8125e-05
                    127,                0.67408,                0.41848,                0.97861,                 0.8821,                0.79311,                0.86123,                0.64837,                 1.0305,                0.73653,                 1.2937,              3.763e-05,              3.763e-05,              3.763e-05
                    128,                0.69078,                0.43444,                0.98951,                0.89766,                0.78349,                0.86403,                0.65077,                 1.0399,                0.74256,                 1.3071,             3.7135e-05,             3.7135e-05,             3.7135e-05
                    129,                0.66062,                0.41997,                0.97677,                0.89098,                0.79459,                0.87426,                 0.6585,                 1.0264,                0.73926,                 1.2891,              3.664e-05,              3.664e-05,              3.664e-05
                    130,                0.66248,                0.41364,                0.97311,                0.87433,                0.79114,                0.87303,                0.65942,                 1.0208,                0.73105,                 1.2916,             3.6145e-05,             3.6145e-05,             3.6145e-05
                    131,                0.65197,                0.40854,                 0.9702,                0.87804,                0.79997,                0.88024,                0.66401,                 1.0252,                0.72665,                 1.2924,              3.565e-05,              3.565e-05,              3.565e-05
                    132,                0.67335,                0.42715,                0.98348,                0.89402,                0.79878,                0.88236,                0.66522,                 1.0205,                0.73269,                 1.2872,             3.5155e-05,             3.5155e-05,             3.5155e-05
                    133,                0.66385,                0.41636,                0.97594,                 0.8806,                0.80378,                0.88053,                0.66743,                 1.0297,                0.73645,                 1.2908,              3.466e-05,              3.466e-05,              3.466e-05
                    134,                 0.6593,                0.42095,                0.97767,                 0.8905,                0.78265,                0.87533,                0.66518,                 1.0298,                0.75902,                 1.2881,             3.4165e-05,             3.4165e-05,             3.4165e-05
                    135,                0.64773,                0.40561,                0.97214,                0.88836,                0.79598,                0.87862,                0.67092,                 1.0256,                0.76529,                 1.2911,              3.367e-05,              3.367e-05,              3.367e-05
                    136,                0.65194,                0.40883,                 0.9787,                0.87417,                0.79737,                0.87748,                0.66953,                 1.0158,                 0.7442,                 1.2753,             3.3175e-05,             3.3175e-05,             3.3175e-05
                    137,                0.65581,                0.41237,                0.98044,                0.86688,                0.80016,                 0.8755,                0.66691,                 1.0212,                 0.7742,                  1.279,              3.268e-05,              3.268e-05,              3.268e-05
